ANO,TRIMESTRE,PROVEEDOR,COD_DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,CAB_MUNICIPAL,COBERT_2G,COBERT_3G,COBERT_4G,COBERT_LTE
2018,3,AVANTEL S.A.S,52,NARIÑO,EL CHARCO,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,VILLANUEVA,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,PLATO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,REMOLINO,S,S,S,N,S
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,PUERTO BOYACÁ,N,S,S,N,N
2018,1,AVANTEL S.A.S,76,VALLE DEL CAUCA,EL CAIRO,S,N,N,N,N
2018,2,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,76,VALLE DEL CAUCA,YUMBO,S,N,N,N,S
2018,1,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,VILLETA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,DAGUA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SALGAR,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,COVARACHÍA,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,MONTERÍA,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,LÉRIDA,S,S,S,N,S
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,SABOYÁ,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,ALBANIA,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,SUCRE,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAN JUAN DE BETULIA,N,S,N,N,N
2018,1,AVANTEL S.A.S,05,ANTIOQUIA,CARACOLÍ,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,BUENAVENTURA,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,TAME,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,RISARALDA,N,N,N,N,N
2018,2,AVANTEL S.A.S,15,BOYACÁ,COPER,S,N,N,N,N
2018,2,AVANTEL S.A.S,15,BOYACÁ,BRICEÑO,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,SOPÓ,N,S,S,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,76,VALLE DEL CAUCA,RIOFRÍO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,CALOTO,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,70,SUCRE,GALERAS,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,SANTA BÁRBARA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,CALOTO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,85,CASANARE,MONTERREY,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,SABANETA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,NOBSA,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,MONTELÍBANO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,IBAGUÉ,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CALI,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TÚQUERRES,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAN ONOFRE,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,SAN JUAN DEL CESAR,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,CIMITARRA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,MAICAO,N,N,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,BUSBANZÁ,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,YONDÓ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,FOMEQUE,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAN ANTERO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAN PELAYO,N,N,N,N,N
2018,4,AVANTEL S.A.S,41,HUILA,VILLAVIEJA,S,S,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,SOTAQUIRÁ,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,JAMUNDÍ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,LEIVA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SUCRE,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,ALTAMIRA,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,EL TABLÓN DE GÓMEZ,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,MADRID,S,S,S,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,TAME,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,BARRANCA DE UPÍA,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,MEDIO SAN JUAN,N,N,N,N,N
2018,2,AVANTEL S.A.S,15,BOYACÁ,SANTA SOFÍA,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,LA PLAYA,S,S,S,N,S
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,19,CAUCA,ARGELIA,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,CAUCASIA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,PIVIJAY,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,4,AVANTEL S.A.S,63,QUINDÍO,FILANDIA,S,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,BUESACO,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,81,ARAUCA,ARAUCA,S,S,S,N,S
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,CUCAITA,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,TENJO,S,S,S,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,CANDELARIA,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,ACANDÍ,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,BARRANCAS,N,S,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,QUIPILE,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,TULUÁ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,TADÓ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,GUAYATÁ,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,ALVARADO,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,PALMIRA,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,CONFINES,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,TOCANCIPÁ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,11,BOGOTÁ D.C.,"BOGOTÁ, D.C.",N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,08,ATLÁNTICO,JUAN DE ACOSTA,N,S,N,N,N
2018,2,AVANTEL S.A.S,05,ANTIOQUIA,GUARNE,S,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,MONTENEGRO,N,S,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,47,MAGDALENA,ZONA BANANERA,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,PUERTO RONDÓN,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,LORICA,N,S,S,N,N
2018,2,COLOMBIA MOVIL  S.A ESP,52,NARIÑO,CÓRDOBA,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAHAGÚN,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,MONTELÍBANO,N,N,N,N,N
2018,4,AVANTEL S.A.S,85,CASANARE,LA SALINA,S,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,ROLDANILLO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MAGANGUÉ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,IBAGUÉ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,GUAMO,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,05,ANTIOQUIA,PUERTO TRIUNFO,N,S,S,N,N
2018,3,AVANTEL S.A.S,76,VALLE DEL CAUCA,YOTOCO,S,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MARÍA LA BAJA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,JAMUNDÍ,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,66,RISARALDA,QUINCHÍA,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,PUERTO NARE,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,LÉRIDA,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,FREDONIA,N,S,N,N,N
2018,3,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,54,NORTE DE SANTANDER,LOS PATIOS,S,N,N,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,EL CARMEN DE CHUCURÍ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,SALENTO,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAMPUÉS,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,SAMANIEGO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,EL ROSARIO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,FONSECA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,BUGALAGRANDE,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,SUÁREZ,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,13,BOLÍVAR,SANTA CATALINA,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,ATRATO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,MEDELLÍN,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAMPUÉS,N,N,N,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,08,ATLÁNTICO,BARRANQUILLA,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,SABANAS DE SAN ANGEL,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,SAN LUIS DE GACENO,N,S,S,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,GONZÁLEZ,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,GIGANTE,N,S,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,68,SANTANDER,CONCEPCIÓN,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,VALPARAÍSO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,ZIPAQUIRÁ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,EL TAMBO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,SANTA CRUZ DE MOMPOX,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,PUEBLOVIEJO,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,LORICA,N,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,VALLEDUPAR,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,CIÉNAGA,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,FRONTINO,N,N,N,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,47,MAGDALENA,PLATO,S,N,N,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,ABRIAQUÍ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,PEQUE,S,S,S,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,SAN JUAN DEL CESAR,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,95,GUAVIARE,MIRAFLORES,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,ARAUQUITA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,PINILLOS,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,73,TOLIMA,LÉRIDA,N,S,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,PIVIJAY,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,TRUJILLO,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,MACEO,N,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,SABANAS DE SAN ANGEL,N,N,N,N,N
2018,2,AVANTEL S.A.S,15,BOYACÁ,MACANAL,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,TADÓ,N,S,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,PLATO,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,TOCANCIPÁ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,NOBSA,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,13,BOLÍVAR,MONTECRISTO,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,23,CÓRDOBA,PUERTO ESCONDIDO,S,S,S,N,S
2018,1,COLOMBIA MOVIL  S.A ESP,70,SUCRE,LA UNIÓN,S,S,S,N,N
2018,3,AVANTEL S.A.S,19,CAUCA,CAJIBÍO,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,BUENAVISTA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,SANTA BÁRBARA,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,05,ANTIOQUIA,COPACABANA,S,S,S,N,S
2018,4,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,SITIONUEVO,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,NARIÑO,S,S,S,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,08,ATLÁNTICO,REPELÓN,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,08,ATLÁNTICO,REPELÓN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,19,CAUCA,POPAYÁN,S,N,N,N,S
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,BELMIRA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,ALTO BAUDÓ,N,N,N,N,N
2018,1,AVANTEL S.A.S,05,ANTIOQUIA,OLAYA,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,ITAGUI,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,YACOPÍ,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,ZARZAL,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,FRONTINO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,EL ÁGUILA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,SAN JUAN DEL CESAR,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,ROLDANILLO,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,68,SANTANDER,EL PEÑÓN,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,COPACABANA,N,N,N,N,N
2018,4,AVANTEL S.A.S,17,CALDAS,MARMATO,S,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,ROBERTO PAYÁN,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,RIOHACHA,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,TRUJILLO,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,44,LA GUAJIRA,DISTRACCIÓN,S,S,S,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,05,ANTIOQUIA,MUTATÁ,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,CURUMANÍ,N,N,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,SATIVASUR,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,CABRERA,N,S,S,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,66,RISARALDA,MISTRATÓ,S,N,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,YACOPÍ,N,S,N,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,15,BOYACÁ,SÁCHICA,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,PAEZ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,PASTO,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,PUEBLO NUEVO,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SUCRE,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAN PELAYO,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,MAGÜI,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,GARAGOA,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,TARQUI,N,S,S,N,N
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,UBALÁ,S,S,S,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,UBALÁ,N,S,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,66,RISARALDA,PEREIRA,N,S,S,N,N
2018,2,AVANTEL S.A.S,25,CUNDINAMARCA,GUATAVITA,S,S,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,GUACHETÁ,S,S,S,N,S
2018,2,COMUNICACION CELULAR S A COMCEL S A,44,LA GUAJIRA,MAICAO,S,S,S,N,N
2018,4,AVANTEL S.A.S,19,CAUCA,PAEZ,S,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,NOCAIMA,N,S,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,APULO,S,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,47,MAGDALENA,PUEBLOVIEJO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAN CARLOS,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,TUMACO - SAN ANDRES DE TUMACO,N,N,N,N,N
2018,4,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,99,VICHADA,CUMARIBO,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,47,MAGDALENA,SANTA MARTA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,QUIMBAYA,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,EL LITORAL DEL SAN JUAN,N,N,N,N,N
2018,4,COLOMBIA MOVIL  S.A ESP,25,CUNDINAMARCA,AGUA DE DIOS,S,S,S,N,S
2018,1,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,76,VALLE DEL CAUCA,SEVILLA,S,N,N,N,N
2018,1,COLOMBIA MOVIL  S.A ESP,73,TOLIMA,ALVARADO,S,S,S,N,N
2018,3,AVANTEL S.A.S,47,MAGDALENA,ZAPAYÁN,S,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,52,NARIÑO,BARBACOAS,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,23,CÓRDOBA,SAN ANTERO,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,15,BOYACÁ,DUITAMA,N,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,27,CHOCÓ,MEDIO BAUDÓ,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,76,VALLE DEL CAUCA,RIOFRÍO,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,CAUCASIA,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,50,META,MAPIRIPÁN,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,41,HUILA,COLOMBIA,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,63,QUINDÍO,QUIMBAYA,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CARTAGO,N,N,N,N,N
2018,3,COLOMBIA MOVIL  S.A ESP,44,LA GUAJIRA,MAICAO,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,CAPARRAPÍ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,52,NARIÑO,LA UNIÓN,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CANDELARIA,N,N,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,EL CARMEN DE VIBORAL,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,CONCORDIA,S,S,S,N,N
2018,1,AVANTEL S.A.S,23,CÓRDOBA,TUCHÍN,S,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,25,CUNDINAMARCA,GACHANCIPÁ,N,N,N,N,N
2018,4,COMUNICACION CELULAR S A COMCEL S A,50,META,GRANADA,S,S,S,N,S
2018,1,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,05,ANTIOQUIA,TARAZÁ,S,S,S,N,S
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,18,CAQUETA,CARTAGENA DEL CHAIRÁ,S,S,S,N,S
2018,1,COMUNICACION CELULAR S A COMCEL S A,70,SUCRE,SAN MARCOS,N,N,N,N,N
